parcel_id,sale_date,sale_year,sale_price,land_use,tax_district,sold_as_vacant,price_outlier_flag,sale_price_real
105 01 0Q 001.00,2016-06-10,2016,625000.0,RESIDENTIAL CONDO,,N,CLEAN,606640.9562075577
105 02 0 456.00,2016-06-08,2016,400000.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,388250.2119728369
105 02 0 500.00,2016-06-07,2016,390000.0,VACANT RESIDENTIAL LAND,URBAN SERVICES DISTRICT,Y,CLEAN,378543.956673516
105 02 0D 001.00,2016-06-14,2016,539900.0,RESIDENTIAL CONDO,,N,CLEAN,524040.72361033666
105 02 0F 002.00,2016-06-23,2016,629900.0,RESIDENTIAL CONDO,,N,CLEAN,611397.021304225
105 05 0 385.00,2016-06-17,2016,220000.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,213537.6165850603
105 05 0 487.00,2016-06-10,2016,465000.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,451340.87141842296
105 05 0 554.00,2016-06-07,2016,449900.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,436684.42591644835
105 05 0U 002.00,2016-06-28,2016,445000.0,RESIDENTIAL CONDO,,N,CLEAN,431928.36081978114
105 09 0 316.00,2016-06-16,2016,857400.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,832214.329363776
105 09 0 322.00,2016-06-06,2016,420000.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,407662.7225714788
105 09 0 426.00,2016-06-30,2016,658444.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,639102.5564306066
105 09 0M 002.00,2016-06-24,2016,499000.0,RESIDENTIAL CONDO,,N,CLEAN,484342.1394361141
105 09 0R 002.00,2016-06-13,2016,510000.0,RESIDENTIAL CONDO,,N,CLEAN,495019.0202653671
105 09 2C 001.00,2016-06-22,2016,633000.0,RESIDENTIAL CONDO,,N,CLEAN,614405.9604470144
105 10 0 014.00,2016-06-24,2016,870000.0,VACANT RESIDENTIAL LAND,URBAN SERVICES DISTRICT,N,CLEAN,844444.2110409203
105 10 0 016.00,2016-06-23,2016,617000.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,598875.951968101
105 13 0 104.00,2016-06-23,2016,465000.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,451340.87141842296
105 13 0 183.00,2016-06-07,2016,525000.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,509578.4032143485
105 13 1C 002.00,2016-06-30,2016,850000.0,RESIDENTIAL CONDO,,N,CLEAN,825031.7004422785
105 14 0 110.00,2016-06-08,2016,565000.0,DUPLEX,URBAN SERVICES DISTRICT,N,CLEAN,548403.4244116322
105 14 0C 051.00,2016-06-27,2016,355000.0,RESIDENTIAL CONDO,,N,CLEAN,344572.0631258928
105 14 0C 056.00,2016-06-17,2016,345000.0,RESIDENTIAL CONDO,,N,CLEAN,334865.80782657187
105 14 0C 131.00,2016-06-20,2016,249000.0,RESIDENTIAL CONDO,,N,CLEAN,241685.756953091
105 14 0C 316.00,2016-06-06,2016,250000.0,RESIDENTIAL CONDO,,N,CLEAN,242656.3824830231
105 14 0C 409.00,2016-06-17,2016,225000.0,RESIDENTIAL CONDO,,N,CLEAN,218390.7442347208
105 14 0C 710.00,2016-06-24,2016,310000.0,RESIDENTIAL CONDO,,N,CLEAN,300893.9142789486
105 14 0C 714.00,2016-06-02,2016,215000.0,RESIDENTIAL CONDO,,N,CLEAN,208684.48893539986
105 14 0D 303.00,2016-06-24,2016,290000.0,RESIDENTIAL CONDO,,N,CLEAN,281481.4036803068
105 14 0D 408.00,2016-06-15,2016,335000.0,RESIDENTIAL CONDO,,N,CLEAN,325159.55252725095
105 14 0I 030.00,2016-06-30,2016,339000.0,RESIDENTIAL CONDO,,N,CLEAN,329042.0546469793
105 14 0I 031.00,2016-06-30,2016,339000.0,RESIDENTIAL CONDO,,N,CLEAN,329042.0546469793
105 14 0N 003.00,2016-06-29,2016,465000.0,RESIDENTIAL CONDO,,N,CLEAN,451340.87141842296
105 14 0N 029.00,2016-06-09,2016,471500.0,RESIDENTIAL CONDO,,N,CLEAN,457649.93736298155
105 14 0N 035.00,2016-06-08,2016,432500.0,RESIDENTIAL CONDO,,N,CLEAN,419795.54169562995
105 14 0N 037.00,2016-06-07,2016,457000.0,RESIDENTIAL CONDO,,N,CLEAN,443575.86717896623
105 14 0N 039.00,2016-06-08,2016,471200.0,RESIDENTIAL CONDO,,N,CLEAN,457358.74970400194
114 12 0A 018.00,2016-06-27,2016,235000.0,RESIDENTIAL CONDO,,N,CLEAN,228096.9995340417
114 12 0A 105.00,2016-06-07,2016,197000.0,RESIDENTIAL CONDO,,N,CLEAN,191213.2293966222
114 12 0A 114.00,2016-06-17,2016,227000.0,RESIDENTIAL CONDO,,N,CLEAN,220331.99529458498
114 15 0A 029.00,2016-06-20,2016,287831.0,RESIDENTIAL CONDO,,N,CLEAN,279376.11690588406
115 02 0 007.00,2016-06-30,2016,320000.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,310600.1695782696
115 03 0 025.00,2016-06-14,2016,329900.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,320209.36232459726
115 03 0 110.00,2016-06-30,2016,370000.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,359131.4460748742
115 04 0 029.00,2016-06-01,2016,485000.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,470753.3820170648
115 04 0 089.00,2016-06-30,2016,1290000.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,STATISTICAL_OUTLIER,1252106.9336123993
115 09 0 035.00,2016-06-30,2016,303333.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,294422.7538708914
115 11 0 040.00,2016-06-30,2016,585000.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,567815.935010274
115 11 0 093.00,2016-06-22,2016,651000.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,631877.2199857922
115 13 0 017.00,2016-06-30,2016,450000.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,436781.4884694416
115 14 0 044.00,2016-06-13,2016,560000.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,543550.2967619718
115 15 0 082.00,2016-06-30,2016,1705000.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,STATISTICAL_OUTLIER,1654916.5285342175
115 15 0 089.00,2016-06-22,2016,575000.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,558109.6797109531
116 02 0 001.00,2016-06-30,2016,800000.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,776500.4239456739
116 02 0B 003.00,2016-06-01,2016,2524500.0,SINGLE FAMILY,,N,STATISTICAL_OUTLIER,2450344.1503135674
116 03 0 063.00,2016-06-03,2016,625000.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,606640.9562075577
116 03 0A 019.00,2016-06-17,2016,354999.0,RESIDENTIAL CONDO,,N,CLEAN,344571.0925003629
116 03 0A 033.00,2016-06-02,2016,331791.0,RESIDENTIAL CONDO,,N,CLEAN,322044.81520169886
116 03 0A 062.00,2016-06-17,2016,354999.0,RESIDENTIAL CONDO,,N,CLEAN,344571.0925003629
116 03 0F 048.00,2016-06-07,2016,315615.0,RESIDENTIAL CONDO,,N,CLEAN,306343.97662951733
116 04 0 095.00,2016-06-08,2016,490000.0,DUPLEX,URBAN SERVICES DISTRICT,N,CLEAN,475606.5096667253
116 07 0 028.00,2016-06-28,2016,705000.0,SINGLE FAMILY,CITY OF BELLE MEADE,N,CLEAN,684290.9986021251
116 07 0 096.00,2016-06-15,2016,2026000.0,SINGLE FAMILY,CITY OF BELLE MEADE,N,STATISTICAL_OUTLIER,1966487.3236424192
116 08 0 159.00,2016-06-30,2016,953000.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,STATISTICAL_OUTLIER,925006.130025284
116 08 0 194.00,2016-06-21,2016,1040000.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,STATISTICAL_OUTLIER,1009450.551129376
116 08 0A 020.00,2016-06-03,2016,482090.0,SINGLE FAMILY,,N,CLEAN,467928.8617249624
116 08 0C 013.00,2016-06-07,2016,585000.0,SINGLE FAMILY,,N,CLEAN,567815.935010274
116 08 0C 058.00,2016-06-06,2016,513000.0,SINGLE FAMILY,,N,CLEAN,497930.8968551634
116 08 0E 151.00,2016-06-17,2016,890000.0,SINGLE FAMILY,,N,CLEAN,863856.7216395623
116 08 1A 001.00,2016-06-07,2016,769500.0,RESIDENTIAL CONDO,,N,CLEAN,746896.3452827451
116 10 0 110.00,2016-06-03,2016,1295000.0,SINGLE FAMILY,CITY OF BELLE MEADE,N,STATISTICAL_OUTLIER,1256960.0612620597
116 11 0 070.00,2016-06-24,2016,1385000.0,SINGLE FAMILY,CITY OF BELLE MEADE,N,STATISTICAL_OUTLIER,1344316.358955948
116 12 0G 203.00,2016-06-20,2016,420000.0,RESIDENTIAL CONDO,,N,CLEAN,407662.7225714788
116 13 0 020.00,2016-06-21,2016,680000.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,660025.3603538228
116 13 0 028.00,2016-06-10,2016,460000.0,DUPLEX,URBAN SERVICES DISTRICT,N,CLEAN,446487.7437687625
116 13 0 129.00,2016-06-15,2016,540000.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,524137.7861633299
116 14 0 016.00,2016-06-14,2016,1083700.0,SINGLE FAMILY,CITY OF BELLE MEADE,N,STATISTICAL_OUTLIER,1051866.8867874085
116 15 0 061.00,2016-06-30,2016,885000.0,SINGLE FAMILY,CITY OF BELLE MEADE,N,CLEAN,859003.5939899017
116 15 0 085.00,2016-06-02,2016,1075000.0,SINGLE FAMILY,CITY OF BELLE MEADE,N,STATISTICAL_OUTLIER,1043422.4446769994
116 16 0 139.00,2016-06-17,2016,362500.0,VACANT RESIDENTIAL LAND,URBAN SERVICES DISTRICT,Y,CLEAN,351851.7546003835
116 16 0 141.00,2016-06-14,2016,790000.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,766794.168646353
116 16 0 167.00,2016-06-17,2016,362500.0,VACANT RESIDENTIAL LAND,URBAN SERVICES DISTRICT,Y,CLEAN,351851.7546003835
117 01 0 046.00,2016-06-08,2016,640500.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,621685.6519215052
117 01 0F 003.00,2016-06-24,2016,480500.0,SINGLE FAMILY,,N,CLEAN,466385.5671323704
117 02 0 015.00,2016-06-07,2016,440000.0,DUPLEX,URBAN SERVICES DISTRICT,N,CLEAN,427075.2331701206
117 02 0 036.00,2016-06-14,2016,484500.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,470268.06925209874
117 02 0 063.00,2016-06-10,2016,699900.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,679340.8083994715
117 02 0 124.00,2016-06-22,2016,495000.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,480459.63731638575
117 02 0 235.00,2016-06-29,2016,642500.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,623626.9029813694
117 02 0C 004.00,2016-06-27,2016,309000.0,RESIDENTIAL CONDO,,N,CLEAN,299923.28874901653
117 02 0D 006.00,2016-06-09,2016,310000.0,RESIDENTIAL CONDO,,N,CLEAN,300893.9142789486
117 03 0 119.00,2016-06-01,2016,500000.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,485312.7649660462
117 03 0A 119.00,2016-06-22,2016,200000.0,RESIDENTIAL CONDO,,N,CLEAN,194125.10598641846
117 03 0B 007.00,2016-06-02,2016,120000.0,RESIDENTIAL CONDO,,N,CLEAN,116475.06359185108
117 03 0B 025.00,2016-06-08,2016,115000.0,RESIDENTIAL CONDO,,N,CLEAN,111621.93594219063
117 03 0B 125.00,2016-06-21,2016,105700.0,RESIDENTIAL CONDO,,N,CLEAN,102595.11851382216
117 03 0C 118.00,2016-06-20,2016,215000.0,RESIDENTIAL CONDO,,N,CLEAN,208684.48893539986
117 03 0D 275.00,2016-06-14,2016,232500.0,RESIDENTIAL CONDO,,N,CLEAN,225670.43570921148
117 03 0H 113.00,2016-06-29,2016,294300.0,RESIDENTIAL CONDO,,N,CLEAN,285655.0934590148
117 03 0H 139.00,2016-06-06,2016,260000.0,RESIDENTIAL CONDO,,N,CLEAN,252362.637782344
117 03 0H 225.00,2016-06-03,2016,380000.0,RESIDENTIAL CONDO,,N,CLEAN,368837.7013741951
117 03 0H 247.00,2016-06-17,2016,440000.0,RESIDENTIAL CONDO,,N,CLEAN,427075.2331701206
117 03 0H 307.00,2016-06-30,2016,381500.0,RESIDENTIAL CONDO,,N,CLEAN,370293.63966909325
117 04 0 013.00,2016-06-27,2016,470000.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,456193.9990680834
117 04 0 043.00,2016-06-01,2016,627600.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,609164.5825853812
117 04 0 196.00,2016-06-15,2016,675000.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,655172.2327041624
117 04 0 289.00,2016-06-10,2016,620000.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,601787.8285578972
117 04 0B 004.00,2016-06-06,2016,280000.0,RESIDENTIAL CONDO,,N,CLEAN,271775.1483809859
117 05 0 070.00,2016-06-16,2016,600000.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,582375.3179592554
117 06 0A 008.00,2016-06-23,2016,450000.0,SINGLE FAMILY,,N,CLEAN,436781.4884694416
117 07 0 104.00,2016-06-08,2016,675000.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,655172.2327041624
117 07 0C 111.00,2016-06-29,2016,303300.0,RESIDENTIAL CONDO,,N,CLEAN,294390.7232284036
117 07 0D 004.00,2016-06-14,2016,242000.0,RESIDENTIAL CONDO,,N,CLEAN,234891.37824356635
117 07 0M 021.00,2016-06-22,2016,279900.0,RESIDENTIAL CONDO,,N,CLEAN,271678.08582799265
117 07 0M 046.00,2016-06-22,2016,247500.0,RESIDENTIAL CONDO,,N,CLEAN,240229.81865819287
117 08 0 079.00,2016-06-30,2016,440000.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,427075.2331701206
117 08 0 104.01,2016-06-21,2016,661000.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,641583.4752851131
117 08 0O 001.00,2016-06-09,2016,649900.0,RESIDENTIAL CONDO,,N,CLEAN,630809.5319028668
117 08 0W 002.00,2016-06-02,2016,659900.0,RESIDENTIAL CONDO,,N,CLEAN,640515.7872021878
117 09 0 010.00,2016-06-13,2016,962300.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,STATISTICAL_OUTLIER,934032.9474536525
117 09 0 046.00,2016-06-17,2016,1400000.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,STATISTICAL_OUTLIER,1358875.7419049293
117 09 0 138.00,2016-06-27,2016,1500000.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,STATISTICAL_OUTLIER,1455938.2948981386
117 09 0 139.00,2016-06-27,2016,1500000.0,VACANT RESIDENTIAL LAND,URBAN SERVICES DISTRICT,Y,STATISTICAL_OUTLIER,1455938.2948981386
117 10 0 052.00,2016-06-24,2016,1150000.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,STATISTICAL_OUTLIER,1116219.3594219063
117 11 0 061.00,2016-06-30,2016,795000.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,771647.2962960134
117 11 0B 051.00,2016-06-24,2016,140000.0,RESIDENTIAL CONDO,,N,CLEAN,135887.57419049295
117 11 0J 118.00,2016-06-06,2016,160000.0,RESIDENTIAL CONDO,,N,CLEAN,155300.0847891348
117 12 0 054.00,2016-06-30,2016,456000.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,442605.24164903414
117 14 0 083.00,2016-06-06,2016,482500.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,468326.81819223455
117 14 0B 302.00,2016-06-06,2016,594900.0,RESIDENTIAL CONDO,,N,CLEAN,577425.1277566018
117 15 0 089.00,2016-06-28,2016,698000.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,677496.6198926005
117 15 0A 019.00,2016-06-21,2016,195000.0,RESIDENTIAL CONDO,,N,CLEAN,189271.978336758
117 15 0G 012.00,2016-06-07,2016,975000.0,SINGLE FAMILY,,N,STATISTICAL_OUTLIER,946359.8916837901
117 16 0 031.00,2016-06-30,2016,450000.0,DUPLEX,URBAN SERVICES DISTRICT,N,CLEAN,436781.4884694416
117 16 0 235.00,2016-06-15,2016,430000.0,ZERO LOT LINE,URBAN SERVICES DISTRICT,N,CLEAN,417368.9778707997
118 01 0 151.00,2016-06-09,2016,675000.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,655172.2327041624
118 01 0 158.00,2016-06-28,2016,895000.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,868709.8492892227
118 01 0 236.00,2016-06-20,2016,739000.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,717292.2666198163
118 01 0 295.00,2016-06-29,2016,435000.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,422222.1055204602
118 01 0 303.00,2016-06-01,2016,479000.0,DUPLEX,URBAN SERVICES DISTRICT,N,CLEAN,464929.62883747224
118 01 0 355.00,2016-06-21,2016,460000.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,446487.7437687625
118 01 0N 004.00,2016-06-18,2016,525000.0,RESIDENTIAL CONDO,,N,CLEAN,509578.4032143485
118 01 4O 002.00,2016-06-17,2016,569900.0,RESIDENTIAL CONDO,,N,CLEAN,553159.4895082995
118 02 3I 001.00,2016-06-13,2016,554000.0,RESIDENTIAL CONDO,,N,CLEAN,537726.5435823792
118 02 3I 002.00,2016-06-30,2016,665900.0,RESIDENTIAL CONDO,,N,CLEAN,646339.5403817804
118 05 0 042.00,2016-06-01,2016,547139.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,531067.0818215151
118 05 0A 032.00,2016-06-30,2016,310000.0,RESIDENTIAL CONDO,,N,CLEAN,300893.9142789486
118 09 0 194.00,2016-06-30,2016,405500.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,393588.6523874635
118 09 0 251.00,2016-06-16,2016,340000.0,ZERO LOT LINE,URBAN SERVICES DISTRICT,N,CLEAN,330012.6801769114
118 09 0G 001.00,2016-06-21,2016,760000.0,RESIDENTIAL CONDO,,N,CLEAN,737675.4027483902
118 10 0 124.00,2016-06-30,2016,360000.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,349425.1907755533
118 13 0 088.00,2016-06-30,2016,460000.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,446487.7437687625
118 13 0 131.00,2016-06-16,2016,515000.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,499872.14791502757
118 13 0 140.00,2016-06-29,2016,425000.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,412515.85022113926
118 13 0Y 002.00,2016-06-17,2016,800000.0,RESIDENTIAL CONDO,,N,CLEAN,776500.4239456739
118 14 0 079.00,2016-06-15,2016,455500.0,SINGLE FAMILY,CITY OF OAK HILL,N,CLEAN,442119.9288840681
118 14 0 110.00,2016-06-16,2016,479500.0,SINGLE FAMILY,CITY OF OAK HILL,N,CLEAN,465414.9416024383
128 03 0B 042.00,2016-06-15,2016,449000.0,VACANT RESIDENTIAL LAND,,Y,CLEAN,435810.8629395095
128 03 0B 043.00,2016-06-15,2016,449000.0,SINGLE FAMILY,,N,CLEAN,435810.8629395095
128 07 0A 008.00,2016-06-08,2016,272900.0,SINGLE FAMILY,,N,CLEAN,264883.707118468
128 10 0 120.00,2016-06-08,2016,209900.0,SINGLE FAMILY,GENERAL SERVICES DISTRICT,N,CLEAN,203734.2987327462
128 10 0 122.00,2016-06-29,2016,242500.0,SINGLE FAMILY,GENERAL SERVICES DISTRICT,N,CLEAN,235376.6910085324
128 10 0 159.00,2016-06-09,2016,248000.0,DUPLEX,GENERAL SERVICES DISTRICT,N,CLEAN,240715.13142315892
128 11 0 015.00,2016-06-17,2016,210000.0,SINGLE FAMILY,GENERAL SERVICES DISTRICT,N,CLEAN,203831.3612857394
128 11 0 025.00,2016-06-15,2016,210000.0,SINGLE FAMILY,GENERAL SERVICES DISTRICT,N,CLEAN,203831.3612857394
128 11 0 031.00,2016-06-16,2016,210500.0,SINGLE FAMILY,GENERAL SERVICES DISTRICT,N,CLEAN,204316.67405070545
128 11 0 033.00,2016-06-10,2016,210000.0,SINGLE FAMILY,GENERAL SERVICES DISTRICT,N,CLEAN,203831.3612857394
128 12 0C 007.00,2016-06-02,2016,237000.0,RESIDENTIAL CONDO,,N,CLEAN,230038.2505939059
128 12 0C 087.00,2016-06-03,2016,250000.0,RESIDENTIAL CONDO,,N,CLEAN,242656.3824830231
128 13 0A 413.00,2016-06-30,2016,170000.0,RESIDENTIAL CONDO,,N,CLEAN,165006.3400884557
128 14 0 068.00,2016-06-30,2016,243900.0,SINGLE FAMILY,GENERAL SERVICES DISTRICT,N,CLEAN,236735.56675043734
128 14 0 080.00,2016-06-16,2016,212500.0,SINGLE FAMILY,GENERAL SERVICES DISTRICT,N,CLEAN,206257.92511056963
128 14 0 100.00,2016-06-13,2016,199000.0,SINGLE FAMILY,GENERAL SERVICES DISTRICT,N,CLEAN,193154.48045648637
128 15 0A 084.00,2016-06-07,2016,48000.0,VACANT RESIDENTIAL LAND,,Y,CLEAN,46590.025436740434
128 15 0B 401.00,2016-06-22,2016,130000.0,RESIDENTIAL CONDO,,N,CLEAN,126181.318891172
128 16 0A 065.00,2016-06-10,2016,225000.0,SINGLE FAMILY,,N,CLEAN,218390.7442347208
128 16 0B 049.00,2016-06-02,2016,489000.0,SINGLE FAMILY,,N,CLEAN,474635.8841367932
129 01 0 028.00,2016-06-21,2016,430000.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,417368.9778707997
129 01 0 049.00,2016-06-30,2016,505000.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,490165.89261570666
129 05 0 040.00,2016-06-08,2016,495000.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,480459.63731638575
129 07 0 061.00,2016-06-01,2016,327500.0,VACANT RESIDENTIAL LAND,URBAN SERVICES DISTRICT,Y,CLEAN,317879.8610527603
129 08 0 010.00,2016-06-30,2016,522000.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,506666.5266245522
129 08 0 045.00,2016-06-30,2016,250000.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,242656.3824830231
129 08 0 112.00,2016-06-09,2016,1680000.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,STATISTICAL_OUTLIER,1630650.8902859152
129 10 0 042.00,2016-06-30,2016,379950.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,368789.1700976985
129 11 0A 019.00,2016-06-13,2016,196250.0,ZERO LOT LINE,,N,CLEAN,190485.26024917312
129 11 0A 102.00,2016-06-30,2016,200000.0,ZERO LOT LINE,,N,CLEAN,194125.10598641846
129 15 0 002.00,2016-06-30,2016,375000.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,363984.57372453465
129 15 0 076.00,2016-06-15,2016,398900.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,387182.52388991165
129 15 0A 017.00,2016-06-08,2016,163500.0,RESIDENTIAL CONDO,,N,CLEAN,158697.2741438971
129 15 0A 110.00,2016-06-27,2016,130000.0,RESIDENTIAL CONDO,,N,CLEAN,126181.318891172
129 15 0A 118.00,2016-06-17,2016,120000.0,RESIDENTIAL CONDO,,N,CLEAN,116475.06359185108
130 01 0 015.00,2016-06-24,2016,439000.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,426104.60764018854
130 01 0 218.00,2016-06-01,2016,610000.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,592081.5732585763
130 02 0 027.00,2016-06-29,2016,428500.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,415913.0395759016
130 02 0 082.00,2016-06-30,2016,879000.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,853179.8408103092
130 05 0 010.00,2016-06-16,2016,1490340.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,STATISTICAL_OUTLIER,1446562.0522789946
130 05 0 012.00,2016-06-28,2016,860000.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,834737.9557415994
130 05 0 052.00,2016-06-24,2016,825000.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,800766.0621939762
130 05 0 060.00,2016-06-24,2016,662500.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,643039.4135800112
130 05 0 073.00,2016-06-24,2016,569500.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,552771.2392963266
130 05 0D 001.00,2016-06-07,2016,1040000.0,RESIDENTIAL CONDO,,N,STATISTICAL_OUTLIER,1009450.551129376
130 08 0 067.00,2016-06-10,2016,550000.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,533844.0414626509
130 08 0C 002.00,2016-06-02,2016,535000.0,RESIDENTIAL CONDO,,N,CLEAN,519284.65851366945
130 09 0 135.00,2016-06-16,2016,2030000.0,SINGLE FAMILY,CITY OF BELLE MEADE,N,STATISTICAL_OUTLIER,1970369.8257621475
130 14 0 035.00,2016-06-29,2016,1443000.0,SINGLE FAMILY,CITY OF FOREST HILLS,N,STATISTICAL_OUTLIER,1400612.6396920094
130 15 0 036.00,2016-06-03,2016,590000.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,572669.0626599345
130 16 0 002.00,2016-06-24,2016,525000.0,SINGLE FAMILY,CITY OF FOREST HILLS,N,CLEAN,509578.4032143485
130 16 0 046.00,2016-06-14,2016,514301.0,SINGLE FAMILY,CITY OF FOREST HILLS,N,CLEAN,499193.68066960503
131 01 0 106.00,2016-06-29,2016,500000.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,485312.7649660462
131 01 0B 141.00,2016-06-15,2016,425000.0,SINGLE FAMILY,,N,CLEAN,412515.85022113926
131 01 0C 016.00,2016-06-16,2016,612000.0,SINGLE FAMILY,,N,CLEAN,594022.8243184405
131 01 0D 161.00,2016-06-13,2016,240000.0,RESIDENTIAL CONDO,,N,CLEAN,232950.12718370216
131 01 0D 198.00,2016-06-27,2016,200000.0,RESIDENTIAL CONDO,,N,CLEAN,194125.10598641846
131 02 0M 003.00,2016-06-21,2016,585000.0,RESIDENTIAL CONDO,,N,CLEAN,567815.935010274
131 02 2B 002.00,2016-06-06,2016,649900.0,RESIDENTIAL CONDO,,N,CLEAN,630809.5319028668
131 02 3A 006.00,2016-06-01,2016,557500.0,RESIDENTIAL CONDO,,N,CLEAN,541123.7329371416
131 02 3B 002.00,2016-06-02,2016,950000.0,RESIDENTIAL CONDO,,N,STATISTICAL_OUTLIER,922094.2534354877
